Name,Buy Market,Buy Price,Sell Market,Sell Price,Relative Profit,Profit
MAG-7 | SWAG-7 (Field-Tested),Skinout,0.246,Buff,0.29055936000000004,0.18113560975609777,0.04455936000000005
MAG-7 | SWAG-7 (Field-Tested),Skinout,0.246,Buff,0.29055936000000004,0.18113560975609777,0.04455936000000005
M249 | Magma (Field-Tested),Skinout,0.6,Buff,0.7082384400000001,0.18039740000000026,0.10823844000000016
Souvenir MAC-10 | Echoing Sands (Minimal Wear),Skinout,0.187,Buff,0.22071336000000003,0.18028534759358303,0.033713360000000026
FAMAS | Hexane (Field-Tested),Skinout,3.075,Buff,3.6291981600000005,0.18022704390243913,0.5541981600000003
StatTrak™ Sawed-Off | Black Sand (Minimal Wear),Skinout,0.206,Buff,0.24306408000000002,0.17992271844660207,0.03706408000000003
R8 Revolver | Llama Cannon (Well-Worn),Skinout,1.564,Buff,1.8453313200000003,0.1798793606138109,0.2813313200000003
Galil AR | Rocket Pop (Well-Worn),Skinout,0.276,Buff,0.32548236,0.17928391304347827,0.04948236
MAC-10 | Button Masher (Field-Tested),Skinout,0.147,Buff,0.17321808000000002,0.17835428571428594,0.026218080000000032
P250 | Ripple (Minimal Wear),Skinout,0.147,Buff,0.17321808000000002,0.17835428571428594,0.026218080000000032
Sticker | 9z Team | Antwerp 2022,Skinout,0.07,Buff,0.08241828,0.17740399999999984,0.01241827999999999
MP9 | Bioleak (Factory New),Skinout,0.197,Buff,0.23188872,0.17710010152284256,0.034888719999999984
Souvenir AUG | Sand Storm (Field-Tested),Skinout,2.256,Buff,2.654148,0.17648404255319167,0.3981480000000004
Galil AR | Signal (Field-Tested),Skinout,0.304,Buff,0.35761152,0.17635368421052638,0.053611520000000024
P90 | Neoqueen (Field-Tested),Skinout,0.266,Buff,0.31291008000000003,0.17635368421052638,0.04691008000000002
Dual Berettas | Stained (Factory New),Skinout,0.177,Buff,0.20814108,0.17593830508474587,0.031141080000000015
Patch | Lambda,Skinout,1.826,Buff,2.14706604,0.17583025191675783,0.32106603999999983
Souvenir P90 | Glacier Mesh (Field-Tested),Skinout,1.414,Buff,1.6623348000000002,0.17562574257425764,0.2483348000000003
StatTrak™ Glock-18 | Oxide Blaze (Minimal Wear),Skinout,0.246,Buff,0.28916244,0.1754570731707318,0.043162440000000024
StatTrak™ Glock-18 | Ironwork (Field-Tested),Skinout,0.246,Buff,0.28916244,0.1754570731707318,0.043162440000000024
StatTrak™ Glock-18 | Ironwork (Field-Tested),Skinout,0.246,Buff,0.28916244,0.1754570731707318,0.043162440000000024
StatTrak™ Galil AR | Destroyer (Factory New),Skinout,0.63,Buff,0.7403676,0.17518666666666668,0.11036760000000001
Desert Eagle | Bronze Deco (Field-Tested),Skinout,0.107,Buff,0.12572280000000002,0.1749794392523367,0.018722800000000026
Glock-18 | Wraiths (Field-Tested),Skinout,0.088,Buff,0.10337208,0.1746827272727274,0.01537208000000001
StatTrak™ P2000 | Ivory (Minimal Wear),Skinout,0.314,Buff,0.36878688000000004,0.17448050955414024,0.05478688000000004
Patch | Longevity,Skinout,0.483,Buff,0.56714952,0.17422260869565212,0.08414951999999998
MAG-7 | Firestarter (Minimal Wear),Skinout,0.374,Buff,0.43863288000000006,0.17281518716577557,0.06463288000000006
MAG-7 | Monster Call (Battle-Scarred),Skinout,0.167,Buff,0.19556880000000001,0.17107065868263474,0.028568800000000005
