Name,Buy Market,Buy Price,Sell Market,Sell Price,Relative Profit,Profit
StatTrak™ P2000 | Imperial (Factory New),Skinout,1.122,Buff,1.2552287500000001,1.1187422014260249,0.13322875
StatTrak™ Negev | Ultralight (Minimal Wear),Skinout,0.176,Buff,0.19687125,1.1185866477272728,0.020871250000000008
MP9 | Hydra (Well-Worn),Skinout,2.921,Buff,3.267225,1.1185296131461828,0.346225
StatTrak™ P2000 | Gnarled (Minimal Wear),Skinout,0.201,Buff,0.22479625,1.118389303482587,0.02379624999999999
M4A4 | Royal Paladin (Battle-Scarred),Skinout,3.828,Buff,4.2809025,1.1183130877742946,0.4529025
★ Broken Fang Gloves | Yellow-banded (Well-Worn),Skinout,54.393,Buff,60.803895000000004,1.117862500689427,6.410895000000004
SCAR-20 | Stone Mosaico (Field-Tested),Skinout,0.736,Buff,0.8223912499999999,1.1173794157608694,0.08639124999999992
StatTrak™ UMP-45 | Briefing (Well-Worn),Skinout,0.06,Buff,0.06702,1.117,0.0070199999999999985
StatTrak™ Nova | Toy Soldier (Field-Tested),Skinout,1.05,Buff,1.17285,1.117,0.1228499999999999
Sticker | Lucky 13,Skinout,0.16,Buff,0.17872,1.117,0.018719999999999987
Sticker | ENCE (Gold) | Paris 2023,Skinout,0.854,Buff,0.95363875,1.1166730093676815,0.09963875
Sticker | Dead Eye,Skinout,0.279,Buff,0.31136375,1.1159991039426522,0.03236374999999997
Desert Eagle | Mecha Industries (Battle-Scarred),Skinout,2.351,Buff,2.6235537499999997,1.1159309868141216,0.2725537499999997
StatTrak™ Tec-9 | Brother (Field-Tested),Skinout,0.453,Buff,0.5054425,1.1157671081677705,0.0524425
PP-Bizon | Fuel Rod (Battle-Scarred),Skinout,0.358,Buff,0.3993275,1.1154399441340783,0.04132750000000002
StatTrak™ MP5-SD | Kitbash (Field-Tested),Skinout,0.477,Buff,0.53197125,1.115243710691824,0.05497125000000003
SSG 08 | Mainframe 001 (Factory New),Skinout,0.243,Buff,0.2708725,1.114701646090535,0.027872500000000022
SSG 08 | Mainframe 001 (Factory New),Skinout,0.243,Buff,0.2708725,1.114701646090535,0.027872500000000022
Sticker | YEKINDAR (Holo) | Paris 2023,Skinout,0.729,Buff,0.8126175,1.114701646090535,0.08361750000000001
SSG 08 | Mainframe 001 (Factory New),Skinout,0.243,Buff,0.2708725,1.114701646090535,0.027872500000000022
M4A1-S | Briefing (Field-Tested),Skinout,2.343,Buff,2.6109875,1.1143779342723004,0.2679874999999998
Chroma Case,Skinout,2.095,Buff,2.33453,1.1143341288782815,0.2395299999999998
MAG-7 | Copper Coated (Field-Tested),Skinout,0.807,Buff,0.899185,1.1142317224287484,0.09218499999999996
Galil AR | Vandal (Well-Worn),Skinout,0.247,Buff,0.27506125,1.1136082995951417,0.028061249999999982
Sticker | Counter-Tech,Skinout,0.079,Buff,0.08796375,1.1134651898734176,0.008963749999999993
★ Driver Gloves | Diamondback (Battle-Scarred),Skinout,58.889,Buff,65.5539375,1.1131779704189237,6.664937500000001
Sticker | G2 Esports (Gold) | Paris 2023,Skinout,4.641,Buff,5.166125,1.1131491057961647,0.5251250000000001
StatTrak™ PP-Bizon | Jungle Slipstream (Field-Tested),Skinout,0.212,Buff,0.23596625,1.1130483490566037,0.023966249999999995
Souvenir UMP-45 | Fade (Factory New),Skinout,56.203,Buff,62.552,1.1129655000622742,6.348999999999997
P2000 | Acid Etched (Well-Worn),Skinout,0.202,Buff,0.22479625,1.112852722772277,0.02279624999999999
StatTrak™ MAC-10 | Last Dive (Minimal Wear),Skinout,2.616,Buff,2.9111812500000003,1.112836869266055,0.2951812500000002
MAC-10 | Heat (Field-Tested),Skinout,1.605,Buff,1.78580375,1.1126503115264796,0.18080374999999993
StatTrak™ MAC-10 | Curse (Field-Tested),Skinout,8.644,Buff,9.61597375,1.1124449039796391,0.9719737500000001
Negev | Ultralight (Minimal Wear),Skinout,0.059,Buff,0.06562375,1.1122669491525423,0.006623749999999998
StatTrak™ PP-Bizon | Runic (Well-Worn),Skinout,0.059,Buff,0.06562375,1.1122669491525423,0.006623749999999998
CZ75-Auto | Tigris (Field-Tested),Skinout,0.354,Buff,0.3937425,1.1122669491525423,0.039742500000000014
StatTrak™ Nova | Wild Six (Battle-Scarred),Skinout,0.29,Buff,0.32253375,1.1121853448275862,0.03253375000000003
Glock-18 | Ramese's Reach (Field-Tested),Skinout,5.274,Buff,5.86425,1.1119169510807736,0.5902500000000002
Glock-18 | Reactor (Well-Worn),Skinout,2.873,Buff,3.19322375,1.1114597111033762,0.3202237499999998
Sticker | Natus Vincere (Glitter) | Paris 2023,Skinout,0.098,Buff,0.1089075,1.1113010204081633,0.0109075
Sawed-Off | Full Stop (Battle-Scarred),Skinout,0.147,Buff,0.16336124999999999,1.1113010204081633,0.016361249999999994
StatTrak™ MP9 | Modest Threat (Field-Tested),Skinout,0.098,Buff,0.1089075,1.1113010204081633,0.0109075
M4A4 | Cyber Security (Well-Worn),Skinout,11.509,Buff,12.78965,1.1112737857329047,1.2806499999999996
M249 | Nebula Crusader (Field-Tested),Skinout,0.866,Buff,0.9620162499999999,1.1108732678983833,0.09601624999999991
SSG 08 | Azure Glyph (Well-Worn),Skinout,0.088,Buff,0.09773749999999999,1.110653409090909,0.009737499999999996
AUG | Triqua (Field-Tested),Skinout,0.044,Buff,0.048868749999999996,1.110653409090909,0.004868749999999998
StatTrak™ XM1014 | Quicksilver (Factory New),Skinout,1.188,Buff,1.31945625,1.110653409090909,0.13145625000000005
USP-S | Desert Tactical (Well-Worn),Skinout,0.088,Buff,0.09773749999999999,1.110653409090909,0.009737499999999996
Sticker | Web Stuck,Skinout,0.088,Buff,0.09773749999999999,1.110653409090909,0.009737499999999996
P2000 | Oceanic (Minimal Wear),Skinout,0.088,Buff,0.09773749999999999,1.110653409090909,0.009737499999999996
Sticker | First Blood,Skinout,0.522,Buff,0.57944375,1.1100454980842913,0.057443750000000016
CZ75-Auto | Tuxedo (Minimal Wear),Skinout,0.6,Buff,0.6660112499999999,1.11001875,0.06601124999999997
StatTrak™ MP5-SD | Liquidation (Well-Worn),Skinout,0.078,Buff,0.0865675,1.1098397435897436,0.008567500000000006
StatTrak™ Galil AR | Destroyer (Battle-Scarred),Skinout,0.078,Buff,0.0865675,1.1098397435897436,0.008567500000000006
P90 | Off World (Field-Tested),Skinout,0.078,Buff,0.0865675,1.1098397435897436,0.008567500000000006
SG 553 | Damascus Steel (Field-Tested),Skinout,0.463,Buff,0.51382,1.1097624190064797,0.05082000000000003
USP-S | Blueprint (Battle-Scarred),Skinout,2.612,Buff,2.8986150000000004,1.1097300918836142,0.2866150000000003
★ Stiletto Knife | Safari Mesh (Field-Tested),Skinout,112.616,Buff,124.964375,1.1096502717198267,12.348375000000004
Tec-9 | Bamboozle (Field-Tested),Skinout,0.151,Buff,0.16755,1.1096026490066226,0.01655000000000001
Desert Eagle | Corinthian (Field-Tested),Skinout,0.151,Buff,0.16755,1.1096026490066226,0.01655000000000001
StatTrak™ AUG | Plague (Minimal Wear),Skinout,1.471,Buff,1.63221625,1.1095963630183547,0.16121624999999984
MP7 | Impire (Minimal Wear),Skinout,1.996,Buff,2.2144524999999997,1.109445140280561,0.21845249999999972
StatTrak™ Dual Berettas | Dezastre (Field-Tested),Skinout,2.176,Buff,2.4141162499999997,1.109428423713235,0.23811624999999959
Sticker | Twistzz (Holo) | Paris 2023,Skinout,3.122,Buff,3.4627,1.1091287636130684,0.3407
StatTrak™ Desert Eagle | Blue Ply (Well-Worn),Skinout,0.311,Buff,0.34487375000000003,1.1089188102893892,0.033873750000000036
StatTrak™ Glock-18 | Winterized (Battle-Scarred),Skinout,0.068,Buff,0.0753975,1.1087867647058824,0.007397500000000001
MP5-SD | Necro Jr. (Minimal Wear),Skinout,0.068,Buff,0.0753975,1.1087867647058824,0.007397500000000001
P90 | Grim (Field-Tested),Skinout,0.068,Buff,0.0753975,1.1087867647058824,0.007397500000000001
USP-S | Cyrex (Well-Worn),Skinout,1.005,Buff,1.1142075,1.1086641791044778,0.10920750000000012
Sticker | Tyranids Hive Tyrant (Holo),Skinout,0.553,Buff,0.61295375,1.1084154611211572,0.05995374999999992
FAMAS | Teardown (Minimal Wear),Skinout,0.291,Buff,0.32253375,1.1083634020618558,0.03153375000000003
StatTrak™ FAMAS | Meow 36 (Well-Worn),Skinout,0.063,Buff,0.0698125,1.1081349206349207,0.006812499999999999
MP7 | Akoben (Field-Tested),Skinout,0.121,Buff,0.13404,1.1077685950413223,0.013039999999999996
M4A4 | Converter (Minimal Wear),Skinout,0.542,Buff,0.6003875,1.1077260147601475,0.058387499999999926
M4A4 | Converter (Minimal Wear),Skinout,0.542,Buff,0.6003875,1.1077260147601475,0.058387499999999926
Negev | dev_texture (Field-Tested),Skinout,0.15,Buff,0.16615375,1.1076916666666667,0.016153749999999995
Negev | dev_texture (Field-Tested),Skinout,0.15,Buff,0.16615375,1.1076916666666667,0.016153749999999995
StatTrak™ MP9 | Ruby Poison Dart (Field-Tested),Skinout,1.451,Buff,1.60708375,1.1075697794624395,0.15608374999999985
★ Flip Knife | Case Hardened (Field-Tested),Skinout,207.77,Buff,230.102,1.1074842373778697,22.331999999999994
StatTrak™ M4A1-S | Atomic Alloy (Field-Tested),Skinout,33.159,Buff,36.721375,1.1074331252450316,3.562375000000003
P250 | Apep's Curse (Well-Worn),Skinout,29.552,Buff,32.7253075,1.1073804649431511,3.1733075
Sticker | Vitality (Holo) | 2020 RMR,Skinout,0.058,Buff,0.0642275,1.1073706896551725,0.006227500000000004
AK-47 | Neon Revolution (Well-Worn),Skinout,13.731,Buff,15.2051625,1.107360170417304,1.4741625000000003
P90 | Elite Build (Factory New),Skinout,0.739,Buff,0.8182025,1.1071752368064953,0.07920250000000006
★ Hand Wraps | Badlands (Field-Tested),Skinout,79.401,Buff,87.89393749999999,1.1069626012266847,8.492937499999996
R8 Revolver | Reboot (Field-Tested),Skinout,0.304,Buff,0.33649625,1.1068955592105263,0.032496250000000004
★ Bayonet | Freehand (Well-Worn),Skinout,211.742,Buff,234.29075,1.1064916266021858,22.548750000000013
StatTrak™ P250 | Supernova (Factory New),Skinout,3.027,Buff,3.3482075,1.106114139411959,0.32120749999999987
StatTrak™ P250 | Supernova (Factory New),Skinout,3.027,Buff,3.3482075,1.106114139411959,0.32120749999999987
SG 553 | Darkwing (Battle-Scarred),Skinout,0.178,Buff,0.19687125,1.1060182584269664,0.018871250000000006
StatTrak™ Galil AR | Akoben (Factory New),Skinout,1.164,Buff,1.2873425,1.105964347079038,0.12334250000000013
Sticker | Approaching Site (Foil),Skinout,1.005,Buff,1.111415,1.1058855721393037,0.10641500000000015
Sticker | Team Liquid (Holo) | Antwerp 2022,Skinout,6.302,Buff,6.967287499999999,1.1055676769279594,0.6652874999999998
MAG-7 | SWAG-7 (Minimal Wear),Skinout,0.365,Buff,0.40351625,1.1055239726027397,0.03851625000000003
AWP | Fever Dream (Well-Worn),Skinout,5.013,Buff,5.5417162499999995,1.1054690305206463,0.5287162499999996
StatTrak™ MAG-7 | Firestarter (Minimal Wear),Skinout,1.57,Buff,1.73553875,1.1054386942675158,0.16553874999999985
USP-S | Caiman (Minimal Wear),Skinout,32.761,Buff,36.211743750000004,1.1053308430756081,3.450743750000001
★ Bayonet | Ultraviolet (Field-Tested),Skinout,168.07,Buff,185.70125,1.1049042065805914,17.631249999999994
StatTrak™ Five-SeveN | Flame Test (Minimal Wear),Skinout,0.182,Buff,0.20106,1.1047252747252747,0.019059999999999994
CZ75-Auto | Eco (Battle-Scarred),Skinout,0.316,Buff,0.3490625,1.104628164556962,0.033062499999999995
Galil AR | Sandstorm (Field-Tested),Skinout,0.67,Buff,0.7400125,1.1044962686567164,0.07001249999999992
Sticker | Imperial Esports (Gold) | Antwerp 2022,Skinout,21.873,Buff,24.155124999999998,1.1043352535088922,2.282124999999997
M4A4 | Eye of Horus (Battle-Scarred),Skinout,116.324,Buff,128.455,1.1042863037722226,12.131000000000014
Sticker | 9z Team (Holo) | Antwerp 2022,Skinout,8.345,Buff,9.21525,1.1042840023966445,0.8702499999999986
Sticker | FaZe Clan (Holo) | Rio 2022,Skinout,1.884,Buff,2.0804125,1.1042529193205946,0.1964125000000001
StatTrak™ Desert Eagle | Code Red (Battle-Scarred),Skinout,28.454,Buff,31.41422875,1.10403559253532,2.960228749999999
Negev | Terrain (Field-Tested),Skinout,0.172,Buff,0.18989,1.104011627906977,0.017890000000000017
StatTrak™ SCAR-20 | Outbreak (Factory New),Skinout,1.137,Buff,1.2552287500000001,1.1039830694810906,0.1182287500000001
StatTrak™ SSG 08 | Slashed (Well-Worn),Skinout,1.089,Buff,1.20217125,1.1039221763085398,0.11317124999999995
StatTrak™ AUG | Tom Cat (Minimal Wear),Skinout,0.253,Buff,0.27925,1.1037549407114624,0.026249999999999996
StatTrak™ MP9 | Modest Threat (Minimal Wear),Skinout,0.253,Buff,0.27925,1.1037549407114624,0.026249999999999996
StatTrak™ CZ75-Auto | Tigris (Factory New),Skinout,3.589,Buff,3.96116125,1.1036949707439399,0.37216125
StatTrak™ Five-SeveN | Buddy (Field-Tested),Skinout,0.906,Buff,0.999715,1.1034381898454746,0.09371499999999999
FAMAS | Commemoration (Well-Worn),Skinout,7.826,Buff,8.63441,1.103297981088679,0.8084100000000012
Galil AR | Connexion (Well-Worn),Skinout,0.224,Buff,0.24713625,1.1032868303571428,0.023136249999999997
Glock-18 | Moonrise (Well-Worn),Skinout,0.243,Buff,0.26808,1.10320987654321,0.02507999999999999
StatTrak™ Glock-18 | Weasel (Battle-Scarred),Skinout,0.586,Buff,0.64646375,1.1031804607508533,0.06046375000000004
Five-SeveN | Fowl Play (Battle-Scarred),Skinout,1.572,Buff,1.7341425,1.1031440839694655,0.16214249999999986
StatTrak™ Nova | Windblown (Minimal Wear),Skinout,0.381,Buff,0.42027125,1.1030741469816272,0.03927124999999998
PP-Bizon | Brass (Battle-Scarred),Skinout,0.276,Buff,0.3043825,1.1028351449275362,0.028382499999999977
MP7 | Powercore (Battle-Scarred),Skinout,0.295,Buff,0.32532625,1.1028008474576272,0.03032625
StatTrak™ MAG-7 | Monster Call (Battle-Scarred),Skinout,0.385,Buff,0.42446,1.1024935064935064,0.039459999999999995
M4A4 | Magnesium (Battle-Scarred),Skinout,0.057,Buff,0.06283125,1.1023026315789475,0.005831250000000003
MP7 | Ocean Foam (Factory New),Skinout,2.882,Buff,3.17646875,1.1021751387925052,0.29446875000000006
Souvenir MP9 | Setting Sun (Well-Worn),Skinout,2.947,Buff,3.2476775,1.10202833389888,0.30067749999999993
StatTrak™ UMP-45 | Roadblock (Minimal Wear),Skinout,0.18,Buff,0.19826749999999999,1.1014861111111112,0.018267499999999992
MP7 | Tall Grass (Battle-Scarred),Skinout,2.662,Buff,2.932125,1.1014744552967695,0.27012500000000017
M4A1-S | Player Two (Well-Worn),Skinout,15.013,Buff,16.535788750000002,1.1014313428362088,1.522788750000002
USP-S | Desert Tactical (Minimal Wear),Skinout,0.213,Buff,0.23457,1.1012676056338029,0.021570000000000006
StatTrak™ P250 | Wingshot (Well-Worn),Skinout,1.576,Buff,1.7341425,1.1003442258883247,0.15814249999999985
★ Hand Wraps | Arboreal (Well-Worn),Skinout,49.492,Buff,54.45375,1.1002535763355694,4.961750000000002
USP-S | Lead Conduit (Field-Tested),Skinout,0.391,Buff,0.430045,1.0998593350383632,0.039044999999999996
XM1014 | Blue Spruce (Factory New),Skinout,0.146,Buff,0.16056874999999998,1.0997859589041095,0.014568749999999991
StatTrak™ Sawed-Off | Black Sand (Field-Tested),Skinout,0.08,Buff,0.08796375,1.099546875,0.007963749999999992
Baggage Pin,Skinout,1.918,Buff,2.1083374999999998,1.099237486965589,0.19033749999999983
StatTrak™ Dual Berettas | Ventilators (Field-Tested),Skinout,0.141,Buff,0.15498375,1.0991755319148937,0.013983750000000017
SSG 08 | Abyss (Field-Tested),Skinout,0.141,Buff,0.15498375,1.0991755319148937,0.013983750000000017
StatTrak™ Negev | Power Loader (Minimal Wear),Skinout,6.608,Buff,7.2605,1.098743946731235,0.6525000000000007
PP-Bizon | Runic (Minimal Wear),Skinout,0.061,Buff,0.06702,1.0986885245901639,0.006019999999999998
Sticker | rallen (Holo) | Paris 2023,Skinout,0.319,Buff,0.35045875,1.0986167711598744,0.03145874999999998
"Music Kit | Austin Wintory, Mocha Petal",Skinout,0.877,Buff,0.9634125,1.0985319270239453,0.0864125
StatTrak™ AK-47 | Leet Museo (Field-Tested),Skinout,36.352,Buff,39.93275,1.0985021456866197,3.580750000000002
Glock-18 | Umbral Rabbit (Well-Worn),Skinout,0.253,Buff,0.27785375,1.0982361660079052,0.024853750000000008
Dual Berettas | Royal Consorts (Factory New),Skinout,2.136,Buff,2.3457,1.0981741573033708,0.20969999999999978
★ Moto Gloves | Transport (Well-Worn),Skinout,47.239,Buff,51.8706875,1.098047958254832,4.631687500000005
★ Survival Knife | Blue Steel (Field-Tested),Skinout,101.36,Buff,111.281125,1.0978800808997633,9.921125000000004
AK-47 | Red Laminate (Well-Worn),Skinout,31.147,Buff,34.19276625,1.0977868253764407,3.04576625
StatTrak™ MP9 | Sand Scale (Well-Worn),Skinout,0.187,Buff,0.20524875,1.097586898395722,0.018248750000000008
StatTrak™ Desert Eagle | Conspiracy (Field-Tested),Skinout,9.642,Buff,10.58217875,1.0975086859572705,0.9401787500000012
M4A4 | Desert Storm (Field-Tested),Skinout,10.944,Buff,12.00775,1.0971993786549707,1.0637499999999989
M4A1-S | Flashback (Well-Worn),Skinout,0.294,Buff,0.32253375,1.0970535714285716,0.028533750000000024
UMP-45 | Oscillator (Minimal Wear),Skinout,0.098,Buff,0.10751125,1.0970535714285714,0.009511249999999999
Sticker | OG (Holo) | 2020 RMR,Skinout,0.098,Buff,0.10751125,1.0970535714285714,0.009511249999999999
FAMAS | Contrast Spray (Field-Tested),Skinout,1.661,Buff,1.82210625,1.0969935279951837,0.16110625
StatTrak™ AK-47 | Legion of Anubis (Battle-Scarred),Skinout,11.43,Buff,12.53274,1.096477690288714,1.1027400000000007
P250 | See Ya Later (Battle-Scarred),Skinout,2.216,Buff,2.4294749999999996,1.0963334837545125,0.21347499999999942
MP5-SD | Agent (Field-Tested),Skinout,0.456,Buff,0.4998575,1.0961787280701754,0.043857499999999994
StatTrak™ R8 Revolver | Junk Yard (Field-Tested),Skinout,0.172,Buff,0.18849375000000002,1.0958938953488373,0.01649375000000003
StatTrak™ Five-SeveN | Scrawl (Minimal Wear),Skinout,0.223,Buff,0.24434375,1.0957118834080717,0.021343749999999995
Negev | Bulkhead (Minimal Wear),Skinout,0.051,Buff,0.055850000000000004,1.0950980392156864,0.004850000000000007
StatTrak™ P250 | Cyber Shell (Minimal Wear),Skinout,0.867,Buff,0.94945,1.0950980392156864,0.08245000000000002
SSG 08 | Acid Fade (Factory New),Skinout,0.894,Buff,0.97877125,1.094822427293065,0.08477124999999996
SSG 08 | Acid Fade (Factory New),Skinout,0.894,Buff,0.97877125,1.094822427293065,0.08477124999999996
SSG 08 | Acid Fade (Factory New),Skinout,0.894,Buff,0.97877125,1.094822427293065,0.08477124999999996
SSG 08 | Acid Fade (Factory New),Skinout,0.894,Buff,0.97877125,1.094822427293065,0.08477124999999996
StatTrak™ Galil AR | Destroyer (Field-Tested),Skinout,0.088,Buff,0.09634124999999999,1.0947869318181818,0.008341249999999995
StatTrak™ P2000 | Oceanic (Minimal Wear),Skinout,0.389,Buff,0.42585625,1.0947461439588688,0.03685624999999998
CZ75-Auto | Tuxedo (Field-Tested),Skinout,0.324,Buff,0.3546475,1.094591049382716,0.030647499999999994
StatTrak™ Desert Eagle | Kumicho Dragon (Minimal Wear),Skinout,36.519,Buff,39.971844999999995,1.0945492757194883,3.4528449999999964
StatTrak™ MAC-10 | Button Masher (Minimal Wear),Skinout,0.791,Buff,0.865675,1.0944058154235146,0.07467499999999994
PP-Bizon | Brass (Minimal Wear),Skinout,0.837,Buff,0.91594,1.0943130227001194,0.07894000000000001
StatTrak™ FAMAS | Mecha Industries (Field-Tested),Skinout,4.695,Buff,5.1368037499999994,1.0941009052183173,0.44180374999999916
★ Gut Knife | Freehand (Field-Tested),Skinout,75.299,Buff,82.37735375,1.0940032902163375,7.078353749999991
SSG 08 | Dragonfire (Well-Worn),Skinout,7.888,Buff,8.628824999999999,1.093917976673428,0.7408249999999992
StatTrak™ SSG 08 | Necropos (Well-Worn),Skinout,0.277,Buff,0.30298625,1.0938131768953068,0.02598624999999999
SG 553 | Aloha (Minimal Wear),Skinout,0.06,Buff,0.06562375,1.0937291666666666,0.005623749999999997
Headcrab Glyph Pin,Skinout,2.639,Buff,2.88604875,1.0936145320197046,0.24704875000000026
Aces High Pin,Skinout,5.013,Buff,5.4816775,1.0934924197087572,0.4686775000000001
StatTrak™ Tec-9 | Rebel (Minimal Wear),Skinout,0.281,Buff,0.30717500000000003,1.0931494661921708,0.026175000000000004
AUG | Random Access (Field-Tested),Skinout,0.608,Buff,0.664615,1.0931167763157894,0.05661499999999997
Five-SeveN | Triumvirate (Minimal Wear),Skinout,2.169,Buff,2.3708325,1.0930532503457815,0.20183250000000008
Sticker | Bomb Doge,Skinout,0.838,Buff,0.91594,1.0930071599045346,0.07794000000000001
StatTrak™ AK-47 | Neon Rider (Minimal Wear),Skinout,106.673,Buff,116.586875,1.0929370599870634,9.913875000000004
★ Hand Wraps | Spruce DDPAT (Field-Tested),Skinout,74.107,Buff,80.9825,1.0927780101744775,6.875500000000002
P2000 | Acid Etched (Field-Tested),Skinout,0.253,Buff,0.2764575,1.092717391304348,0.02345750000000002
M4A4 | Buzz Kill (Factory New),Skinout,23.007,Buff,25.1325,1.09238492632677,2.125499999999999
StatTrak™ MAG-7 | Heat (Well-Worn),Skinout,0.363,Buff,0.39653499999999997,1.092382920110193,0.03353499999999998
StatTrak™ MAG-7 | BI83 Spectrum (Field-Tested),Skinout,1.089,Buff,1.189605,1.092382920110193,0.10060500000000006
StatTrak™ MP9 | Featherweight (Well-Worn),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
P250 | Iron Clad (Minimal Wear),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
Five-SeveN | Orange Peel (Minimal Wear),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
StatTrak™ MP9 | Black Sand (Field-Tested),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
StatTrak™ Tec-9 | Fubar (Battle-Scarred),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
MAC-10 | Palm (Minimal Wear),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
Nova | Wood Fired (Minimal Wear),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
P250 | Verdigris (Field-Tested),Skinout,0.078,Buff,0.08517125,1.0919391025641025,0.007171250000000004
Galil AR | Tuxedo (Field-Tested),Skinout,0.344,Buff,0.37559125,1.0918350290697676,0.031591250000000015
Sawed-Off | Apocalypto (Field-Tested),Skinout,0.243,Buff,0.2652875,1.0917181069958848,0.022287500000000016
StatTrak™ Five-SeveN | Monkey Business (Battle-Scarred),Skinout,3.538,Buff,3.8620275,1.0915849349915208,0.32402750000000013
StatTrak™ UMP-45 | Grand Prix (Field-Tested),Skinout,0.472,Buff,0.51521625,1.0915598516949154,0.04321625000000007
P2000 | Lifted Spirits (Factory New),Skinout,0.151,Buff,0.1647575,1.091109271523179,0.013757500000000006
Hydra Pin,Skinout,2.873,Buff,3.13458125,1.0910481204316045,0.2615812499999999
MAC-10 | Last Dive (Field-Tested),Skinout,1.024,Buff,1.117,1.0908203125,0.09299999999999997
Galil AR | Eco (Battle-Scarred),Skinout,2.151,Buff,2.3457,1.090516039051604,0.1947000000000001
MP5-SD | Phosphor (Battle-Scarred),Skinout,2.087,Buff,2.2758875,1.0905067081935793,0.18888749999999987
Sticker | Boost (Holo),Skinout,0.63,Buff,0.686955,1.0904047619047619,0.05695499999999998
StatTrak™ MP7 | Akoben (Factory New),Skinout,0.639,Buff,0.69672875,1.090342331768388,0.057728749999999995
SCAR-20 | Grotto (Minimal Wear),Skinout,0.178,Buff,0.19407875,1.0903300561797753,0.016078750000000003
StatTrak™ MP9 | Airlock (Field-Tested),Skinout,2.574,Buff,2.80506625,1.089769327894328,0.23106625000000003
StatTrak™ XM1014 | Seasons (Minimal Wear),Skinout,2.815,Buff,3.06756125,1.0897198046181171,0.25256124999999985
P250 | Inferno (Factory New),Skinout,1.133,Buff,1.234285,1.089395410414828,0.10128500000000007
Sticker | G2 (Foil) | 2020 RMR,Skinout,0.782,Buff,0.8517125,1.0891464194373401,0.06971249999999996
P90 | Trigon (Field-Tested),Skinout,6.095,Buff,6.6377725,1.089052091878589,0.5427724999999999
"StatTrak™ Music Kit | Scarlxrd, CHAIN$AW.LXADXUT.",Skinout,1.89,Buff,2.0580725,1.0889272486772488,0.1680725000000003
StatTrak™ Negev | Drop Me (Factory New),Skinout,0.636,Buff,0.69254,1.0888993710691826,0.056540000000000035
StatTrak™ USP-S | Cortex (Battle-Scarred),Skinout,2.654,Buff,2.88884125,1.0884857761868878,0.2348412500000001
Nova | Moon in Libra (Factory New),Skinout,3.066,Buff,3.3370374999999997,1.0884010110893672,0.2710374999999998
MAC-10 | Stalker (Battle-Scarred),Skinout,7.762,Buff,8.4473125,1.0882907111569184,0.6853125000000011
Sticker | Gold Nova,Skinout,0.68,Buff,0.7400125,1.0882536764705881,0.06001249999999991
MAG-7 | Foresight (Minimal Wear),Skinout,0.068,Buff,0.07400125,1.0882536764705881,0.00600125
StatTrak™ Glock-18 | Winterized (Well-Worn),Skinout,0.068,Buff,0.07400125,1.0882536764705881,0.00600125
Five-SeveN | Scrawl (Minimal Wear),Skinout,0.068,Buff,0.07400125,1.0882536764705881,0.00600125
StatTrak™ Glock-18 | Winterized (Minimal Wear),Skinout,0.213,Buff,0.2317775,1.0881572769953052,0.018777500000000003
AUG | Ricochet (Minimal Wear),Skinout,0.172,Buff,0.1870975,1.0877761627906977,0.015097500000000014
StatTrak™ R8 Revolver | Grip (Minimal Wear),Skinout,0.172,Buff,0.1870975,1.0877761627906977,0.015097500000000014
Glock-18 | Royal Legion (Minimal Wear),Skinout,2.186,Buff,2.37781375,1.0877464547118025,0.19181375000000012
StatTrak™ M4A4 | Asiimov (Battle-Scarred),Skinout,98.595,Buff,107.232,1.0876007911151682,8.637
StatTrak™ P250 | Supernova (Field-Tested),Skinout,1.244,Buff,1.35296625,1.0875934485530545,0.10896624999999993
M4A1-S | Nitro (Battle-Scarred),Skinout,0.416,Buff,0.45238500000000004,1.0874639423076924,0.036385000000000056
StatTrak™ Negev | Terrain (Factory New),Skinout,0.841,Buff,0.91454375,1.0874479785969084,0.07354375000000002
StatTrak™ SCAR-20 | Outbreak (Minimal Wear),Skinout,0.452,Buff,0.49148,1.0873451327433628,0.03947999999999996
G3SG1 | Orange Crash (Factory New),Skinout,0.176,Buff,0.19128625000000002,1.0868536931818185,0.015286250000000029
StatTrak™ UMP-45 | Labyrinth (Factory New),Skinout,0.564,Buff,0.61295375,1.0867974290780142,0.04895375000000002
Souvenir PP-Bizon | Irradiated Alert (Battle-Scarred),Skinout,0.442,Buff,0.48031,1.0866742081447964,0.03831000000000001
SCAR-20 | Green Marine (Minimal Wear),Skinout,0.257,Buff,0.27925,1.0865758754863812,0.022249999999999992
P250 | Exchanger (Minimal Wear),Skinout,0.311,Buff,0.3378925,1.0864710610932475,0.026892499999999986
P250 | Wingshot (Battle-Scarred),Skinout,0.689,Buff,0.74839,1.0861973875181423,0.059390000000000054
